k_id	gene_id	Path
K03949	OCG00769	ko05012
K03949	OCG00769	ko05016
K03949	OCG00769	ko04723
K03949	OCG00769	ko04714
K03949	OCG00769	ko04932
K03949	OCG00769	ko05208
K03949	OCG00769	ko05022
K03949	OCG00769	ko01100
K03949	OCG00769	ko00190
K03949	OCG00769	ko05415
K03949	OCG00769	ko05020
K03950	OCG01368	ko05016
K03950	OCG01368	ko04723
K03950	OCG01368	ko05012
K03950	OCG01368	ko05208
K03950	OCG01368	ko05010
K03950	OCG01368	ko05022
K03950	OCG01368	ko00190
K03950	OCG01368	ko01100
K03950	OCG01368	ko05014
K03950	OCG01368	ko05415
K03950	OCG01368	ko04932
K03950	OCG01368	ko05020
K03950	OCG01368	ko04714
K03950	OCG03071	ko05016
K03950	OCG03071	ko04723
K03950	OCG03071	ko05012
K03950	OCG03071	ko05208
K03950	OCG03071	ko05010
K03950	OCG03071	ko05022
K03950	OCG03071	ko00190
K03950	OCG03071	ko01100
K03950	OCG03071	ko05014
K03950	OCG03071	ko05415
K03950	OCG03071	ko04932
K03950	OCG03071	ko05020
K03950	OCG03071	ko04714
K03952	OCG00704	ko05022
K03952	OCG00704	ko05208
K03952	OCG00704	ko04723
K03952	OCG00704	ko05014
K03952	OCG00704	ko04932
K03952	OCG00704	ko05415
K03952	OCG00704	ko05012
K03952	OCG00704	ko05016
K03952	OCG00704	ko01100
K03952	OCG00704	ko04714
K03952	OCG00704	ko00190
K03952	OCG00704	ko05010
K03952	OCG00704	ko05020
K03953	OCG00920	ko05012
K03953	OCG00920	ko01100
K03953	OCG00920	ko05010
K03953	OCG00920	ko05022
K03953	OCG00920	ko04723
K03953	OCG00920	ko04932
K03953	OCG00920	ko05415
K03953	OCG00920	ko00190
K03953	OCG00920	ko05014
K03953	OCG00920	ko04714
K03953	OCG00920	ko05020
K03953	OCG00920	ko05016
K03953	OCG00920	ko05208
K03953	OCG06897	ko05012
K03953	OCG06897	ko01100
K03953	OCG06897	ko05010
K03953	OCG06897	ko05022
K03953	OCG06897	ko04723
K03953	OCG06897	ko04932
K03953	OCG06897	ko05415
K03953	OCG06897	ko00190
K03953	OCG06897	ko05014
K03953	OCG06897	ko04714
K03953	OCG06897	ko05020
K03953	OCG06897	ko05016
K03953	OCG06897	ko05208
K03955	OCG04004	ko05020
K03955	OCG04004	ko05022
K03955	OCG04004	ko05415
K03955	OCG04004	ko04714
K03955	OCG04004	ko04932
K03955	OCG04004	ko01100
K03955	OCG04004	ko04723
K03955	OCG04004	ko05208
K03955	OCG04004	ko05016
K03955	OCG04004	ko05012
K03955	OCG04004	ko05010
K03955	OCG04004	ko05014
K03955	OCG04004	ko00190
K03955	OCG00129	ko05020
K03955	OCG00129	ko05022
K03955	OCG00129	ko05415
K03955	OCG00129	ko04714
K03955	OCG00129	ko04932
K03955	OCG00129	ko01100
K03955	OCG00129	ko04723
K03955	OCG00129	ko05208
K03955	OCG00129	ko05016
K03955	OCG00129	ko05012
K03955	OCG00129	ko05010
K03955	OCG00129	ko05014
K03955	OCG00129	ko00190
K03959	OCG05078	ko05020
K03959	OCG05078	ko05010
K03959	OCG05078	ko00190
K03959	OCG05078	ko05208
K03959	OCG05078	ko05415
K03959	OCG05078	ko05014
K03959	OCG05078	ko05012
K03959	OCG05078	ko05016
K03959	OCG05078	ko05022
K03959	OCG05078	ko04714
K03959	OCG05078	ko04723
K03959	OCG05078	ko01100
K03959	OCG05078	ko04932
K03963	OCG07347	ko04932
K03963	OCG07347	ko01100
K03963	OCG07347	ko05016
K03963	OCG07347	ko05020
K03963	OCG07347	ko05415
K03963	OCG07347	ko05022
K03963	OCG07347	ko05010
K03963	OCG07347	ko04723
K03963	OCG07347	ko05012
K03963	OCG07347	ko04714
K03963	OCG07347	ko05208
K03963	OCG07347	ko00190
K03963	OCG07347	ko05014
K03963	OCG03784	ko04932
K03963	OCG03784	ko01100
K03963	OCG03784	ko05016
K03963	OCG03784	ko05020
K03963	OCG03784	ko05415
K03963	OCG03784	ko05022
K03963	OCG03784	ko05010
K03963	OCG03784	ko04723
K03963	OCG03784	ko05012
K03963	OCG03784	ko04714
K03963	OCG03784	ko05208
K03963	OCG03784	ko00190
K03963	OCG03784	ko05014
K03963	OCG03496	ko04932
K03963	OCG03496	ko01100
K03963	OCG03496	ko05016
K03963	OCG03496	ko05020
K03963	OCG03496	ko05415
K03963	OCG03496	ko05022
K03963	OCG03496	ko05010
K03963	OCG03496	ko04723
K03963	OCG03496	ko05012
K03963	OCG03496	ko04714
K03963	OCG03496	ko05208
K03963	OCG03496	ko00190
K03963	OCG03496	ko05014
K03964	OCG07516	ko05016
K03964	OCG07516	ko04723
K03964	OCG07516	ko05014
K03964	OCG07516	ko05010
K03964	OCG07516	ko05022
K03964	OCG07516	ko04932
K03964	OCG07516	ko00190
K03964	OCG07516	ko05208
K03964	OCG07516	ko04714
K03964	OCG07516	ko05020
K03964	OCG07516	ko01100
K03964	OCG07516	ko05012
K03964	OCG07516	ko05415
K03964	OCG02844	ko05016
K03964	OCG02844	ko04723
K03964	OCG02844	ko05014
K03964	OCG02844	ko05010
K03964	OCG02844	ko05022
K03964	OCG02844	ko04932
K03964	OCG02844	ko00190
K03964	OCG02844	ko05208
K03964	OCG02844	ko04714
K03964	OCG02844	ko05020
K03964	OCG02844	ko01100
K03964	OCG02844	ko05012
K03964	OCG02844	ko05415
K03965	OCG00331	ko05022
K03965	OCG00331	ko05020
K03965	OCG00331	ko00190
K03965	OCG00331	ko01100
K03965	OCG00331	ko04714
K03965	OCG00331	ko05010
K03965	OCG00331	ko05014
K03965	OCG00331	ko04932
K03965	OCG00331	ko05016
K03965	OCG00331	ko05415
K03965	OCG00331	ko04723
K03965	OCG00331	ko05012
K03965	OCG00331	ko05208
K03965	OCG01825	ko05022
K03965	OCG01825	ko05020
K03965	OCG01825	ko00190
K03965	OCG01825	ko01100
K03965	OCG01825	ko04714
K03965	OCG01825	ko05010
K03965	OCG01825	ko05014
K03965	OCG01825	ko04932
K03965	OCG01825	ko05016
K03965	OCG01825	ko05415
K03965	OCG01825	ko04723
K03965	OCG01825	ko05012
K03965	OCG01825	ko05208
K04043	OCG00024	ko04212
K04043	OCG00024	ko03018
K04043	OCG00024	ko05152
K04077	OCG00871	ko05152
K04077	OCG00871	ko05417
K04077	OCG00871	ko04212
K04077	OCG00871	ko03018
K04077	OCG00871	ko04940
K04077	OCG00871	ko05134
K04079	UNI0897	ko04659
K04079	UNI0897	ko05132
K04079	UNI0897	ko04657
K04079	UNI0897	ko04621
K04079	UNI0897	ko04626
K04079	UNI0897	ko04914
K04079	UNI0897	ko05418
K04079	UNI0897	ko04612
K04079	UNI0897	ko04217
K04079	UNI0897	ko05207
K04079	UNI0897	ko05200
K04079	UNI0897	ko05417
K04079	UNI0897	ko04915
K04079	UNI0897	ko04151
K04079	UNI0897	ko04141
K04079	UNI0897	ko05215
K04079	UNI4752	ko04659
K04079	UNI4752	ko05132
K04079	UNI4752	ko04657
K04079	UNI4752	ko04621
K04079	UNI4752	ko04626
K04079	UNI4752	ko04914
K04079	UNI4752	ko05418
K04079	UNI4752	ko04612
K04079	UNI4752	ko04217
K04079	UNI4752	ko05207
K04079	UNI4752	ko05200
K04079	UNI4752	ko05417
K04079	UNI4752	ko04915
K04079	UNI4752	ko04151
K04079	UNI4752	ko04141
K04079	UNI4752	ko05215
K04079	OCG01449	ko04659
K04079	OCG01449	ko05132
K04079	OCG01449	ko04657
K04079	OCG01449	ko04621
K04079	OCG01449	ko04626
K04079	OCG01449	ko04914
K04079	OCG01449	ko05418
K04079	OCG01449	ko04612
K04079	OCG01449	ko04217
K04079	OCG01449	ko05207
K04079	OCG01449	ko05200
K04079	OCG01449	ko05417
K04079	OCG01449	ko04915
K04079	OCG01449	ko04151
K04079	OCG01449	ko04141
K04079	OCG01449	ko05215
K04079	OCG09786	ko04659
K04079	OCG09786	ko05132
K04079	OCG09786	ko04657
K04079	OCG09786	ko04621
K04079	OCG09786	ko04626
K04079	OCG09786	ko04914
K04079	OCG09786	ko05418
K04079	OCG09786	ko04612
K04079	OCG09786	ko04217
K04079	OCG09786	ko05207
K04079	OCG09786	ko05200
K04079	OCG09786	ko05417
K04079	OCG09786	ko04915
K04079	OCG09786	ko04151
K04079	OCG09786	ko04141
K04079	OCG09786	ko05215
K04348	OCG00421	ko04218
K04348	OCG00421	ko05010
K04348	OCG00421	ko04724
K04348	OCG00421	ko04020
K04348	OCG00421	ko04658
K04348	OCG00421	ko05020
K04348	OCG00421	ko05152
K04348	OCG00421	ko05163
K04348	OCG00421	ko04924
K04348	OCG00421	ko04370
K04348	OCG00421	ko04650
K04348	OCG00421	ko04360
K04348	OCG00421	ko04022
K04348	OCG00421	ko04662
K04348	OCG00421	ko04922
K04348	OCG00421	ko04310
K04348	OCG00421	ko05166
K04348	OCG00421	ko04720
K04348	OCG00421	ko04625
K04348	OCG00421	ko04114
K04348	OCG00421	ko05031
K04348	OCG00421	ko04380
K04348	OCG00421	ko05170
K04348	OCG00421	ko05022
K04348	OCG00421	ko04921
K04348	OCG00421	ko05014
K04348	OCG00421	ko04010
K04348	OCG00421	ko04728
K04348	OCG00421	ko04659
K04348	OCG00421	ko05167
K04348	OCG00421	ko05235
K04348	OCG00421	ko05417
K04348	OCG00421	ko04660
K04354	OCG00279	ko05142
K04354	OCG00279	ko05160
K04354	OCG00279	ko04152
K04354	OCG00279	ko04151
K04354	OCG00279	ko04390
K04354	OCG00279	ko04261
K04354	OCG00279	ko05165
K04354	OCG00279	ko04111
K04354	OCG00279	ko04391
K04354	OCG00279	ko03015
K04354	OCG00279	ko04071
K04354	OCG00279	ko04728
K04354	OCG00279	ko04530
K04371	OCG00448	ko04657
K04371	OCG00448	ko04726
K04371	OCG00448	ko04011
K04371	OCG00448	ko05142
K04371	OCG00448	ko05020
K04371	OCG00448	ko05034
K04371	OCG00448	ko05145
K04371	OCG00448	ko04915
K04371	OCG00448	ko04664
K04371	OCG00448	ko05161
K04371	OCG00448	ko04930
K04371	OCG00448	ko04725
K04371	OCG00448	ko04810
K04371	OCG00448	ko04371
K04371	OCG00448	ko01524
K04371	OCG00448	ko04510
K04371	OCG00448	ko04550
K04371	OCG00448	ko05230
K04371	OCG00448	ko04912
K04371	OCG00448	ko04934
K04371	OCG00448	ko04320
K04371	OCG00448	ko04520
K04371	OCG00448	ko04919
K04371	OCG00448	ko05211
K04371	OCG00448	ko04014
K04371	OCG00448	ko04068
K04371	OCG00448	ko05224
K04371	OCG00448	ko04929
K04371	OCG00448	ko05206
K04371	OCG00448	ko04933
K04371	OCG00448	ko04713
K04371	OCG00448	ko04066
K04371	OCG00448	ko04621
K04371	OCG00448	ko05226
K04371	OCG00448	ko04010
K04371	OCG00448	ko05135
K04371	OCG00448	ko05152
K04371	OCG00448	ko05167
K04371	OCG00448	ko04928
K04371	OCG00448	ko05218
K04371	OCG00448	ko05216
K04371	OCG00448	ko04724
K04371	OCG00448	ko04360
K04371	OCG00448	ko04214
K04371	OCG00448	ko05203
K04371	OCG00448	ko04625
K04371	OCG00448	ko04022
K04371	OCG00448	ko04540
K04371	OCG00448	ko04012
K04371	OCG00448	ko05219
K04371	OCG00448	ko04380
K04371	OCG00448	ko05200
K04371	OCG00448	ko04024
K04371	OCG00448	ko04210
K04371	OCG00448	ko04658
K04371	OCG00448	ko05171
K04371	OCG00448	ko04370
K04371	OCG00448	ko04015
K04371	OCG00448	ko04720
K04371	OCG00448	ko04722
K04371	OCG00448	ko05133
K04371	OCG00448	ko05131
K04371	OCG00448	ko05220
K04371	OCG00448	ko04611
K04371	OCG00448	ko04114
K04371	OCG00448	ko04960
K04371	OCG00448	ko04150
K04371	OCG00448	ko05140
K04371	OCG00448	ko05130
K04371	OCG00448	ko04620
K04371	OCG00448	ko04350
K04371	OCG00448	ko05225
K04371	OCG00448	ko04140
K04371	OCG00448	ko04218
K04371	OCG00448	ko04917
K04371	OCG00448	ko04013
K04371	OCG00448	ko04666
K04371	OCG00448	ko05160
K04371	OCG00448	ko05022
K04371	OCG00448	ko04270
K04371	OCG00448	ko04662
K04371	OCG00448	ko04261
K04371	OCG00448	ko05215
K04371	OCG00448	ko05221
K04371	OCG00448	ko05210
K04371	OCG00448	ko04062
K04371	OCG00448	ko04650
K04371	OCG00448	ko05212
K04371	OCG00448	ko04668
K04371	OCG00448	ko05417
K04371	OCG00448	ko04723
K04371	OCG00448	ko05165
K04371	OCG00448	ko04730
K04371	OCG00448	ko04935
K04371	OCG00448	ko05132
K04371	OCG00448	ko04921
K04371	OCG00448	ko04926
K04371	OCG00448	ko04914
K04371	OCG00448	ko04111
K04371	OCG00448	ko05231
K04371	OCG00448	ko04071
K04371	OCG00448	ko05207
K04371	OCG00448	ko05163
K04371	OCG00448	ko05010
K04371	OCG00448	ko05223
K04371	OCG00448	ko05213
K04371	OCG00448	ko01521
K04371	OCG00448	ko05235
K04371	OCG00448	ko04660
K04371	OCG00448	ko04916
K04371	OCG00448	ko04659
K04371	OCG00448	ko04910
K04371	OCG00448	ko04613
K04371	OCG00448	ko05208
K04371	OCG00448	ko05205
K04371	OCG00448	ko04072
K04371	OCG00448	ko05164
K04371	OCG00448	ko05170
K04371	OCG00448	ko05166
K04371	OCG00448	ko04151
K04371	OCG00448	ko01522
K04371	OCG00448	ko05214
K04382	OCG01205	ko05160
K04382	OCG01205	ko05142
K04382	OCG01205	ko04114
K04382	OCG01205	ko04350
K04382	OCG01205	ko04390
K04382	OCG01205	ko04391
K04382	OCG01205	ko04113
K04382	OCG01205	ko04152
K04382	OCG01205	ko04728
K04382	OCG01205	ko04261
K04382	OCG01205	ko04013
K04382	OCG01205	ko04151
K04382	OCG01205	ko05165
K04382	OCG01205	ko03015
K04382	OCG01205	ko04530
K04382	OCG01205	ko04071
K04382	OCG01205	ko04138
K04382	OCG01205	ko04111
K04382	OCG01205	ko04730
K04382	OCG01205	ko04140
K04382	OCG01205	ko04136
K04393	OCG11227	ko04670
K04393	OCG11227	ko05165
K04393	OCG11227	ko05132
K04393	OCG11227	ko05212
K04393	OCG11227	ko04933
K04393	OCG11227	ko04520
K04393	OCG11227	ko05417
K04393	OCG11227	ko04014
K04393	OCG11227	ko04666
K04393	OCG11227	ko04011
K04393	OCG11227	ko04144
K04393	OCG11227	ko04932
K04393	OCG11227	ko05130
K04393	OCG11227	ko04722
K04393	OCG11227	ko04530
K04393	OCG11227	ko05131
K04393	OCG11227	ko04912
K04393	OCG11227	ko04360
K04393	OCG11227	ko05203
K04393	OCG11227	ko04010
K04393	OCG11227	ko05100
K04393	OCG11227	ko04015
K04393	OCG11227	ko05135
K04393	OCG11227	ko05120
K04393	OCG11227	ko04510
K04393	OCG11227	ko04810
K04393	OCG11227	ko05205
K04393	OCG11227	ko05211
K04393	OCG11227	ko05200
K04393	OCG11227	ko04660
K04393	OCG11227	ko04062
K04393	OCG11227	ko04370
K04393	OCG00109	ko04670
K04393	OCG00109	ko05165
K04393	OCG00109	ko05132
K04393	OCG00109	ko05212
K04393	OCG00109	ko04933
K04393	OCG00109	ko04520
K04393	OCG00109	ko05417
K04393	OCG00109	ko04014
K04393	OCG00109	ko04666
K04393	OCG00109	ko04011
K04393	OCG00109	ko04144
K04393	OCG00109	ko04932
K04393	OCG00109	ko05130
K04393	OCG00109	ko04722
K04393	OCG00109	ko04530
K04393	OCG00109	ko05131
K04393	OCG00109	ko04912
K04393	OCG00109	ko04360
K04393	OCG00109	ko05203
K04393	OCG00109	ko04010
K04393	OCG00109	ko05100
K04393	OCG00109	ko04015
K04393	OCG00109	ko05135
K04393	OCG00109	ko05120
K04393	OCG00109	ko04510
K04393	OCG00109	ko04810
K04393	OCG00109	ko05205
K04393	OCG00109	ko05211
K04393	OCG00109	ko05200
K04393	OCG00109	ko04660
K04393	OCG00109	ko04062
K04393	OCG00109	ko04370
K04441	OCG01181	ko04932
K04441	OCG01181	ko05020
K04441	OCG01181	ko05140
K04441	OCG01181	ko05142
K04441	OCG01181	ko04664
K04441	OCG01181	ko04550
K04441	OCG01181	ko04714
K04441	OCG01181	ko04218
K04441	OCG01181	ko05133
K04441	OCG01181	ko04611
K04441	OCG01181	ko04670
K04441	OCG01181	ko05418
K04441	OCG01181	ko04657
K04441	OCG01181	ko04659
K04441	OCG01181	ko05131
K04441	OCG01181	ko04212
K04441	OCG01181	ko04933
K04441	OCG01181	ko05163
K04441	OCG01181	ko05417
K04441	OCG01181	ko05170
K04441	OCG01181	ko04936
K04441	OCG01181	ko04625
K04441	OCG01181	ko04068
K04441	OCG01181	ko05415
K04441	OCG01181	ko04013
K04441	OCG01181	ko05235
K04441	OCG01181	ko05161
K04441	OCG01181	ko05145
K04441	OCG01181	ko05167
K04441	OCG01181	ko05120
K04441	OCG01181	ko04917
K04441	OCG01181	ko04071
K04441	OCG01181	ko04624
K04441	OCG01181	ko05171
K04441	OCG01181	ko04728
K04441	OCG01181	ko04010
K04441	OCG01181	ko04668
K04441	OCG01181	ko04912
K04441	OCG01181	ko04380
K04441	OCG01181	ko04613
K04441	OCG01181	ko05132
K04441	OCG01181	ko04261
K04441	OCG01181	ko04361
K04441	OCG01181	ko04723
K04441	OCG01181	ko05022
K04441	OCG01181	ko04914
K04441	OCG01181	ko05152
K04441	OCG01181	ko04015
K04441	OCG01181	ko04722
K04441	OCG01181	ko04926
K04441	OCG01181	ko04622
K04441	OCG01181	ko04370
K04441	OCG01181	ko05169
K04441	OCG01181	ko05130
K04441	OCG01181	ko05208
K04441	OCG01181	ko04139
K04441	OCG01181	ko05205
K04441	OCG01181	ko04011
K04441	OCG01181	ko04935
K04441	OCG01181	ko04620
K04441	OCG01181	ko04114
K04441	OCG01181	ko04621
K04441	OCG01181	ko05014
K04441	OCG01181	ko01522
K04441	OCG01181	ko05135
K04441	OCG01181	ko04750
K04441	OCG01181	ko04660
K04441	OCG01181	ko04658
K04460	OCG01208	ko04010
K04460	OCG01539	ko04010
K04464	OCG01618	ko05418
K04464	OCG01618	ko04722
K04464	OCG01618	ko04011
K04464	OCG01618	ko04912
K04464	OCG01618	ko04921
K04464	OCG01618	ko05206
K04464	OCG01618	ko04657
K04464	OCG01618	ko04139
K04464	OCG01618	ko04010
K04464	OCG01618	ko04138
K04464	OCG01618	ko04540
K04482	OCG01230	ko03460
K04482	OCG01230	ko03440
K04482	OCG01230	ko05212
K04482	OCG01230	ko05200
K04486	OCG00479	ko01110
K04486	OCG00479	ko01230
K04486	OCG00479	ko00340
K04486	OCG00479	ko01100
K04487	OCG00437	ko00730
K04487	OCG00437	ko04122
K04487	OCG00437	ko01240
K04487	OCG00437	ko01100
K04499	OCG00647	ko04310
K04508	OCG07311	ko04310
K04508	OCG07311	ko04013
K04508	OCG02085	ko04310
K04508	OCG02085	ko04013
K04532	OCG01066	ko05010
K04551	OCG08027	ko05022
K04551	OCG08027	ko05131
K04551	OCG08027	ko04137
K04551	OCG08027	ko05167
K04551	OCG08027	ko05012
K04551	OCG08027	ko04120
K04554	OCG00658	ko04141
K04554	OCG00658	ko05022
K04554	OCG00658	ko05012
K04554	OCG00658	ko04120
K04563	OCG00774	ko04113
K04563	OCG00774	ko04111
K04563	OCG00774	ko04011
K04564	OCG03743	ko05417
K04564	OCG03743	ko05208
K04564	OCG03743	ko05016
K04564	OCG03743	ko04013
K04564	OCG03743	ko04211
K04564	OCG03743	ko04213
K04564	OCG03743	ko04212
K04564	OCG03743	ko04068
K04564	OCG03743	ko04146
K04564	OCG08519	ko05417
K04564	OCG08519	ko05208
K04564	OCG08519	ko05016
K04564	OCG08519	ko04013
K04564	OCG08519	ko04211
K04564	OCG08519	ko04213
K04564	OCG08519	ko04212
K04564	OCG08519	ko04068
K04564	OCG08519	ko04146
K04564	OCG05230	ko05417
K04564	OCG05230	ko05208
K04564	OCG05230	ko05016
K04564	OCG05230	ko04013
K04564	OCG05230	ko04211
K04564	OCG05230	ko04213
K04564	OCG05230	ko04212
K04564	OCG05230	ko04068
K04564	OCG05230	ko04146
K04564	OCG03833	ko05417
K04564	OCG03833	ko05208
K04564	OCG03833	ko05016
K04564	OCG03833	ko04013
K04564	OCG03833	ko04211
K04564	OCG03833	ko04213
K04564	OCG03833	ko04212
K04564	OCG03833	ko04068
K04564	OCG03833	ko04146
K04564	OCG00087	ko05417
K04564	OCG00087	ko05208
K04564	OCG00087	ko05016
K04564	OCG00087	ko04013
K04564	OCG00087	ko04211
K04564	OCG00087	ko04213
K04564	OCG00087	ko04212
K04564	OCG00087	ko04068
K04564	OCG00087	ko04146
K04564	OCG02763	ko05417
K04564	OCG02763	ko05208
K04564	OCG02763	ko05016
K04564	OCG02763	ko04013
K04564	OCG02763	ko04211
K04564	OCG02763	ko04213
K04564	OCG02763	ko04212
K04564	OCG02763	ko04068
K04564	OCG02763	ko04146
K04565	OCG02231	ko05016
K04565	OCG02231	ko04146
K04565	OCG02231	ko05020
K04565	OCG02231	ko05208
K04565	OCG02231	ko05022
K04565	OCG02231	ko04213
K04565	OCG02231	ko05014
K04565	OCG02231	ko05012
K04567	OCG01465	ko00970
K04567	OCG03520	ko00970
K04567	UNI0976	ko00970
K04567	OCG02354	ko00970
K04569	OCG03858	ko05022
K04569	OCG03858	ko05014
K04569	OCG03248	ko05022
K04569	OCG03248	ko05014
K04627	UNI4647	ko04011
K04627	OCG11094	ko04011
K04627	OCG02166	ko04011
K04646	OCG00848	ko05016
K04646	OCG00848	ko04961
K04646	OCG00848	ko04721
K04646	OCG00848	ko04142
K04646	OCG00848	ko04144
K04646	OCG00848	ko05100
K04648	OCG08546	ko04962
K04648	OCG08546	ko05016
K04648	OCG08546	ko05022
K04648	OCG08546	ko05132
K04648	OCG08546	ko05014
K04649	OCG08213	ko04120
K04649	OCG01759	ko04120
K04649	OCG04830	ko04120
K04705	OCG01175	ko04630
K04705	OCG01175	ko04144
K04708	OCG01134	ko01100
K04708	OCG01134	ko00600
K04709	OCG00138	ko01100
K04709	OCG00138	ko00600
K04709	OCG00551	ko01100
K04709	OCG00551	ko00600
K04711	OCG00639	ko01100
K04711	OCG00639	ko00600
K04712	OCG01617	ko00600
K04712	OCG01617	ko01100
K04712	OCG01617	ko04071
K04713	OCG01053	ko01100
K04713	OCG01053	ko00600
K04718	OCG01675	ko00600
K04718	OCG01675	ko04371
K04718	OCG01675	ko04370
K04718	OCG01675	ko04071
K04718	OCG01675	ko04020
K04718	OCG01675	ko05152
K04718	OCG01675	ko01100
K04718	OCG01675	ko04666
K04718	OCG01675	ko04072
K04728	UNI6578	ko05202
K04728	UNI6578	ko04110
K04728	UNI6578	ko05131
K04728	UNI6578	ko05206
K04728	UNI6578	ko05166
K04728	UNI6578	ko04210
K04728	UNI6578	ko05170
K04728	UNI6578	ko04115
K04728	UNI6578	ko01524
K04728	UNI6578	ko03440
K04728	UNI6578	ko04214
K04728	UNI6578	ko04218
K04728	UNI6578	ko04064
K04728	UNI6578	ko04068
K04728	UNI6578	ko05165
K04739	OCG01231	ko04910
K04799	OCG06300	ko03450
K04799	OCG06300	ko03410
K04799	OCG06300	ko03030
K04799	OCG10918	ko03450
K04799	OCG10918	ko03410
K04799	OCG10918	ko03030
K04799	OCG05175	ko03450
K04799	OCG05175	ko03410
K04799	OCG05175	ko03030
K04799	OCG02093	ko03450
K04799	OCG02093	ko03410
K04799	OCG02093	ko03030
K04802	UNI0137	ko04530
K04802	UNI0137	ko03430
K04802	UNI0137	ko03410
K04802	UNI0137	ko05161
K04802	UNI0137	ko03030
K04802	UNI0137	ko03420
K04802	UNI0137	ko04110
K04802	UNI3940	ko04530
K04802	UNI3940	ko03430
K04802	UNI3940	ko03410
K04802	UNI3940	ko05161
K04802	UNI3940	ko03030
K04802	UNI3940	ko03420
K04802	UNI3940	ko04110
K04802	OCG00095	ko04530
K04802	OCG00095	ko03430
K04802	OCG00095	ko03410
K04802	OCG00095	ko05161
K04802	OCG00095	ko03030
K04802	OCG00095	ko03420
K04802	OCG00095	ko04110
K04802	OCG07013	ko04530
K04802	OCG07013	ko03430
K04802	OCG07013	ko03410
K04802	OCG07013	ko05161
K04802	OCG07013	ko03030
K04802	OCG07013	ko03420
K04802	OCG07013	ko04110
K04802	UNI5220	ko04530
K04802	UNI5220	ko03430
K04802	UNI5220	ko03410
K04802	UNI5220	ko05161
K04802	UNI5220	ko03030
K04802	UNI5220	ko03420
K04802	UNI5220	ko04110
K05012	OCG01977	ko04613
K05012	OCG02446	ko04613
K05012	OCG01594	ko04613
K05283	OCG00407	ko00563
K05283	OCG00407	ko01100
K05284	OCG06972	ko00563
K05284	OCG06972	ko01100
K05284	OCG02190	ko00563
K05284	OCG02190	ko01100
K05285	OCG01582	ko00563
K05285	OCG01582	ko01100
K05285	OCG07323	ko00563
K05285	OCG07323	ko01100
K05286	OCG00561	ko01100
K05286	OCG00561	ko00563
K05287	OCG09489	ko00563
K05287	OCG09489	ko01100
K05287	OCG06800	ko00563
K05287	OCG06800	ko01100
K05287	OCG03778	ko00563
K05287	OCG03778	ko01100
K05287	OCG02153	ko00563
K05287	OCG02153	ko01100
K05287	OCG10057	ko00563
K05287	OCG10057	ko01100
K05288	OCG02520	ko01100
K05288	OCG02520	ko00563
K05288	OCG08974	ko01100
K05288	OCG08974	ko00563
K05289	OCG08741	ko01100
K05289	OCG08741	ko00563
K05289	OCG07502	ko01100
K05289	OCG07502	ko00563
K05289	OCG03831	ko01100
K05289	OCG03831	ko00563
K05290	OCG01696	ko00563
K05290	OCG01696	ko01100
K05290	OCG11112	ko00563
K05290	OCG11112	ko01100
K05291	OCG07485	ko01100
K05291	OCG07485	ko00563
K05291	OCG04714	ko01100
K05291	OCG04714	ko00563
K05292	OCG02752	ko00563
K05292	OCG02752	ko01100
K05292	OCG07230	ko00563
K05292	OCG07230	ko01100
K05293	OCG08256	ko01100
K05293	OCG08256	ko00563
K05293	OCG02069	ko01100
K05293	OCG02069	ko00563
K05294	OCG05495	ko01100
K05294	OCG05495	ko00563
K05294	OCG07671	ko01100
K05294	OCG07671	ko00563
K05294	OCG05388	ko01100
K05294	OCG05388	ko00563
K05294	UNI6561	ko01100
K05294	UNI6561	ko00563
K05310	OCG04158	ko00563
K05310	OCG04158	ko01100
K05349	OCG00156	ko01110
K05349	OCG00156	ko00500
K05349	OCG00156	ko00460
K05349	OCG00156	ko00940
K05349	OCG00156	ko01100
K05349	OCG00257	ko01110
K05349	OCG00257	ko00500
K05349	OCG00257	ko00460
K05349	OCG00257	ko00940
K05349	OCG00257	ko01100
K05349	UNI2738	ko01110
K05349	UNI2738	ko00500
K05349	UNI2738	ko00460
K05349	UNI2738	ko00940
K05349	UNI2738	ko01100
K05355	OCG01126	ko01110
K05355	OCG01126	ko00900
K05528	OCG02271	ko00513
K05528	OCG02271	ko01100
K05528	OCG03329	ko00513
K05528	OCG03329	ko01100
K05529	OCG02887	ko00513
K05529	OCG02887	ko01100
K05530	OCG03688	ko00513
K05530	OCG03688	ko01100
K05531	OCG03735	ko01100
K05531	OCG03735	ko00513
K05531	OCG03141	ko01100
K05531	OCG03141	ko00513
K05532	OCG02452	ko00513
K05532	OCG02452	ko01100
K05533	OCG02665	ko00513
K05533	OCG02665	ko01100
K05534	OCG02271	ko01100
K05534	OCG02271	ko00513
K05535	OCG02894	ko01100
K05535	OCG02894	ko00513
K05535	OCG06037	ko01100
K05535	OCG06037	ko00513
K05535	OCG03672	ko01100
K05535	OCG03672	ko00513
K05535	OCG03240	ko01100
K05535	OCG03240	ko00513
K05535	OCG05288	ko01100
K05535	OCG05288	ko00513
K05535	UNI3702	ko01100
K05535	UNI3702	ko00513
K05535	OCG02381	ko01100
K05535	OCG02381	ko00513
K05535	OCG10715	ko01100
K05535	OCG10715	ko00513
K05535	OCG04456	ko01100
K05535	OCG04456	ko00513
